,Unnamed: 0,round,user_id,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time,context
2663,2663,62,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.4280000000000002,s4m8,fix,CCC,1,1.4280000000000002,1
2664,2664,62,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.665,s4m8,fix,DDD,0,0.665,0
2665,2665,62,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-1.621,s4m8,fix,DDD,0,1.621,0
2666,2666,62,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5.443,s4m8,fix,CCC,1,5.443,1
2667,2667,62,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.684,s4m8,fix,CCC,1,0.684,1
2668,2668,63,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.946,s4m8,fix,CCC,1,1.946,1
2669,2669,63,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.6659999999999999,s4m8,fix,CCC,1,0.6659999999999999,1
2670,2670,63,s4m8_usuario14,C,['s4m8_usuario13'],C,3,7.382999999999999,s4m8,fix,CCC,1,7.382999999999999,1
2671,2671,63,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.598,s4m8,fix,CCC,1,0.598,1
2672,2672,63,s4m8_usuario9,C,['s4m8_usuario10'],C,3,9.673,s4m8,fix,CCC,1,9.673,1
2673,2673,63,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5.643,s4m8,fix,CCC,1,5.643,1
2674,2674,63,s4m8_usuario8,C,['s4m8_usuario1'],C,3,0.8859999999999999,s4m8,fix,CCC,1,0.8859999999999999,1
2675,2675,63,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1.077,s4m8,fix,CCC,1,1.077,1
2676,2676,63,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2.63,s4m8,fix,CCC,1,2.63,1
2677,2677,63,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.287,s4m8,fix,CCC,1,1.287,1
2678,2678,63,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.601,s4m8,fix,DDD,0,0.601,0
2679,2679,63,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-1.7530000000000001,s4m8,fix,DDD,0,1.7530000000000001,0
2680,2680,63,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4.907,s4m8,fix,CCC,1,4.907,1
2681,2681,63,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.5870000000000001,s4m8,fix,CCC,1,0.5870000000000001,1
2682,2682,64,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.237,s4m8,fix,CCC,1,1.237,1
2683,2683,64,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.58,s4m8,fix,CCC,1,0.58,1
2684,2684,64,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5.124,s4m8,fix,CCC,1,5.124,1
2685,2685,64,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.805,s4m8,fix,CCC,1,0.805,1
2686,2686,64,s4m8_usuario9,C,['s4m8_usuario10'],C,3,7.497000000000001,s4m8,fix,CCC,1,7.497000000000001,1
2687,2687,64,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.3139999999999996,s4m8,fix,CCC,1,3.3139999999999996,1
2688,2688,64,s4m8_usuario8,C,['s4m8_usuario1'],C,3,2.9139999999999997,s4m8,fix,CCC,1,2.9139999999999997,1
2689,2689,64,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1.057,s4m8,fix,CCC,1,1.057,1
2690,2690,64,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2.452,s4m8,fix,CCC,1,2.452,1
2691,2691,64,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.7009999999999998,s4m8,fix,CCC,1,1.7009999999999998,1
2692,2692,64,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.73,s4m8,fix,DDD,0,0.73,0
2693,2693,64,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.828,s4m8,fix,DDD,0,0.828,0
2694,2694,64,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5.015,s4m8,fix,CCC,1,5.015,1
2695,2695,64,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.983,s4m8,fix,CCC,1,0.983,1
2696,2696,65,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2.427,s4m8,fix,CCC,1,2.427,1
2697,2697,65,s4m8_usuario7,C,['s4m8_usuario2'],C,3,1.339,s4m8,fix,CCC,1,1.339,1
2698,2698,65,s4m8_usuario14,C,['s4m8_usuario13'],C,3,7.007999999999999,s4m8,fix,CCC,1,7.007999999999999,1
2699,2699,65,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.672,s4m8,fix,CCC,1,0.672,1
2700,2700,65,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6.8020000000000005,s4m8,fix,CCC,1,6.8020000000000005,1
2701,2701,65,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.173,s4m8,fix,CCC,1,3.173,1
2702,2702,65,s4m8_usuario8,C,['s4m8_usuario1'],C,3,5.968999999999999,s4m8,fix,CCC,1,5.968999999999999,1
2703,2703,65,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1.624,s4m8,fix,CCC,1,1.624,1
2704,2704,65,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2.557,s4m8,fix,CCC,1,2.557,1
2705,2705,65,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.3880000000000001,s4m8,fix,CCC,1,1.3880000000000001,1
2706,2706,65,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.703,s4m8,fix,DDD,0,0.703,0
2707,2707,65,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.552,s4m8,fix,DDD,0,0.552,0
2708,2708,65,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5.011,s4m8,fix,CCC,1,5.011,1
2709,2709,65,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.643,s4m8,fix,CCC,1,0.643,1
2710,2710,66,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2.888,s4m8,fix,CCC,1,2.888,1
2711,2711,66,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.546,s4m8,fix,CCC,1,0.546,1
2712,2712,66,s4m8_usuario14,C,['s4m8_usuario13'],C,3,6.942,s4m8,fix,CCC,1,6.942,1
2713,2713,66,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.648,s4m8,fix,CCC,1,0.648,1
2714,2714,66,s4m8_usuario9,C,['s4m8_usuario10'],C,3,12.76,s4m8,fix,CCC,1,12.76,1
2715,2715,66,s4m8_usuario10,C,['s4m8_usuario9'],C,3,2.543,s4m8,fix,CCC,1,2.543,1
2716,2716,66,s4m8_usuario8,C,['s4m8_usuario1'],C,3,6.382999999999999,s4m8,fix,CCC,1,6.382999999999999,1
2717,2717,66,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1.734,s4m8,fix,CCC,1,1.734,1
2718,2718,66,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2.741,s4m8,fix,CCC,1,2.741,1
2719,2719,66,s4m8_usuario4,C,['s4m8_usuario11'],C,3,2.6839999999999997,s4m8,fix,CCC,1,2.6839999999999997,1
2720,2720,66,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.649,s4m8,fix,DDD,0,0.649,0
2721,2721,66,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.75,s4m8,fix,DDD,0,0.75,0
2722,2722,66,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5.245,s4m8,fix,CCC,1,5.245,1
2723,2723,66,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.596,s4m8,fix,CCC,1,0.596,1
2724,2724,67,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.429,s4m8,fix,CCC,1,1.429,1
2725,2725,67,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.8290000000000001,s4m8,fix,CCC,1,0.8290000000000001,1
2726,2726,67,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5.712999999999999,s4m8,fix,CCC,1,5.712999999999999,1
2727,2727,67,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.738,s4m8,fix,CCC,1,0.738,1
2728,2728,67,s4m8_usuario9,C,['s4m8_usuario10'],C,3,9.663,s4m8,fix,CCC,1,9.663,1
2729,2729,67,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.47,s4m8,fix,CCC,1,3.47,1
2730,2730,67,s4m8_usuario8,C,['s4m8_usuario1'],C,3,1.327,s4m8,fix,CCC,1,1.327,1
2731,2731,67,s4m8_usuario1,C,['s4m8_usuario8'],C,3,0.5429999999999999,s4m8,fix,CCC,1,0.5429999999999999,1
2732,2732,67,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2.061,s4m8,fix,CCC,1,2.061,1
2733,2733,67,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.8559999999999999,s4m8,fix,CCC,1,1.8559999999999999,1
2734,2734,67,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.609,s4m8,fix,DDD,0,0.609,0
2735,2735,67,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-1.083,s4m8,fix,DDD,0,1.083,0
2736,2736,67,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4.2589999999999995,s4m8,fix,CCC,1,4.2589999999999995,1
2737,2737,67,s4m8_usuario6,C,['s4m8_usuario12'],C,3,2.115,s4m8,fix,CCC,1,2.115,1
2738,2738,68,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.2919999999999998,s4m8,fix,CCC,1,1.2919999999999998,1
2739,2739,68,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.61,s4m8,fix,CCC,1,0.61,1
2740,2740,68,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5.466,s4m8,fix,CCC,1,5.466,1
2741,2741,68,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.851,s4m8,fix,CCC,1,0.851,1
2742,2742,68,s4m8_usuario9,C,['s4m8_usuario10'],C,3,8.095,s4m8,fix,CCC,1,8.095,1
2743,2743,68,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.747,s4m8,fix,CCC,1,3.747,1
2744,2744,68,s4m8_usuario8,D,['s4m8_usuario1'],C,4,-1.369,s4m8,fix,CCD,0,1.369,1
2745,2745,68,s4m8_usuario1,C,['s4m8_usuario8'],D,0,1.7469999999999999,s4m8,fix,CCC,1,1.7469999999999999,1
2746,2746,68,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2.077,s4m8,fix,CCC,1,2.077,1
2747,2747,68,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.6340000000000001,s4m8,fix,CCC,1,1.6340000000000001,1
2748,2748,68,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.605,s4m8,fix,DDD,0,0.605,0
2749,2749,68,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.898,s4m8,fix,DDD,0,0.898,0
2750,2750,68,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5.12,s4m8,fix,CCC,1,5.12,1
2751,2751,68,s4m8_usuario6,C,['s4m8_usuario12'],C,3,2.095,s4m8,fix,CCC,1,2.095,1
2752,2752,69,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.7930000000000001,s4m8,fix,CCC,1,1.7930000000000001,1
2753,2753,69,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.591,s4m8,fix,CCC,1,0.591,1
2754,2754,69,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5.478,s4m8,fix,CCC,1,5.478,1
2755,2755,69,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.963,s4m8,fix,CCC,1,0.963,1
2756,2756,69,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6.891,s4m8,fix,CCC,1,6.891,1
2757,2757,69,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4.573,s4m8,fix,CCC,1,4.573,1
2758,2758,69,s4m8_usuario8,D,['s4m8_usuario1'],D,1,-3.262,s4m8,fix,DCD,0,3.262,1
2759,2759,69,s4m8_usuario1,D,['s4m8_usuario8'],D,1,-1.7930000000000001,s4m8,fix,CDD,0,1.7930000000000001,0
2760,2760,69,s4m8_usuario11,C,['s4m8_usuario4'],C,3,3.1010000000000004,s4m8,fix,CCC,1,3.1010000000000004,1
2761,2761,69,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.311,s4m8,fix,CCC,1,1.311,1
2762,2762,69,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.5820000000000001,s4m8,fix,DDD,0,0.5820000000000001,0
2763,2763,69,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.7979999999999999,s4m8,fix,DDD,0,0.7979999999999999,0
2764,2764,69,s4m8_usuario12,C,['s4m8_usuario6'],C,3,3.855,s4m8,fix,CCC,1,3.855,1
2765,2765,69,s4m8_usuario6,C,['s4m8_usuario12'],C,3,2.224,s4m8,fix,CCC,1,2.224,1
2766,2766,70,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.237,s4m8,fix,CCC,1,1.237,1
2767,2767,70,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.653,s4m8,fix,CCC,1,0.653,1
2768,2768,70,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5.416,s4m8,fix,CCC,1,5.416,1
2769,2769,70,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.762,s4m8,fix,CCC,1,0.762,1
2770,2770,70,s4m8_usuario9,C,['s4m8_usuario10'],C,3,9.826,s4m8,fix,CCC,1,9.826,1
2771,2771,70,s4m8_usuario10,C,['s4m8_usuario9'],C,3,6.784,s4m8,fix,CCC,1,6.784,1
2772,2772,70,s4m8_usuario8,D,['s4m8_usuario1'],D,1,-1.412,s4m8,fix,DDD,0,1.412,0
2773,2773,70,s4m8_usuario1,D,['s4m8_usuario8'],D,1,-1.5959999999999999,s4m8,fix,DDD,0,1.5959999999999999,0
2774,2774,70,s4m8_usuario11,C,['s4m8_usuario4'],C,3,2.271,s4m8,fix,CCC,1,2.271,1
2775,2775,70,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.7380000000000002,s4m8,fix,CCC,1,1.7380000000000002,1
2776,2776,70,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.585,s4m8,fix,DDD,0,0.585,0
2777,2777,70,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.725,s4m8,fix,DDD,0,0.725,0
2778,2778,70,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4.998,s4m8,fix,CCC,1,4.998,1
2779,2779,70,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.8079999999999999,s4m8,fix,CCC,1,0.8079999999999999,1
2780,2780,71,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.41,s4m8,fix,CCC,1,1.41,1
2781,2781,71,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.745,s4m8,fix,CCC,1,0.745,1
2782,2782,71,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5.454,s4m8,fix,CCC,1,5.454,1
2783,2783,71,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.557,s4m8,fix,CCC,1,0.557,1
2784,2784,71,s4m8_usuario9,C,['s4m8_usuario10'],C,3,7.547999999999999,s4m8,fix,CCC,1,7.547999999999999,1
2785,2785,71,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.2230000000000003,s4m8,fix,CCC,1,3.2230000000000003,1
2786,2786,71,s4m8_usuario8,C,['s4m8_usuario1'],D,0,2.283,s4m8,fix,DDC,1,2.283,0
2787,2787,71,s4m8_usuario1,D,['s4m8_usuario8'],C,4,-0.86,s4m8,fix,DDD,0,0.86,0
2788,2788,71,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1.499,s4m8,fix,CCC,1,1.499,1
2789,2789,71,s4m8_usuario4,C,['s4m8_usuario11'],C,3,3.5660000000000003,s4m8,fix,CCC,1,3.5660000000000003,1
2790,2790,71,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.596,s4m8,fix,DDD,0,0.596,0
2791,2791,71,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.731,s4m8,fix,DDD,0,0.731,0
2792,2792,71,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5.907,s4m8,fix,CCC,1,5.907,1
2793,2793,71,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.802,s4m8,fix,CCC,1,0.802,1
2794,2794,72,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2.521,s4m8,fix,CCC,1,2.521,1
2795,2795,72,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.585,s4m8,fix,CCC,1,0.585,1
2796,2796,72,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5.252000000000001,s4m8,fix,CCC,1,5.252000000000001,1
2797,2797,72,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.55,s4m8,fix,CCC,1,0.55,1
2798,2798,72,s4m8_usuario9,C,['s4m8_usuario10'],C,3,8.463,s4m8,fix,CCC,1,8.463,1
2799,2799,72,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.73,s4m8,fix,CCC,1,3.73,1
2800,2800,72,s4m8_usuario8,C,['s4m8_usuario1'],D,0,3.6519999999999997,s4m8,fix,CDC,1,3.6519999999999997,0
2801,2801,72,s4m8_usuario1,D,['s4m8_usuario8'],C,4,-2.2840000000000003,s4m8,fix,DCD,0,2.2840000000000003,1
2802,2802,72,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1.829,s4m8,fix,CCC,1,1.829,1
2803,2803,72,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.172,s4m8,fix,CCC,1,1.172,1
2804,2804,72,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.674,s4m8,fix,DDD,0,0.674,0
2805,2805,72,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.75,s4m8,fix,DDD,0,0.75,0
2806,2806,72,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4.364,s4m8,fix,CCC,1,4.364,1
2807,2807,72,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.6920000000000001,s4m8,fix,CCC,1,0.6920000000000001,1
2808,2808,73,s4m8_usuario2,C,['s4m8_usuario7'],C,3,0.955,s4m8,fix,CCC,1,0.955,1
2809,2809,73,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.615,s4m8,fix,CCC,1,0.615,1
2810,2810,73,s4m8_usuario14,C,['s4m8_usuario13'],C,3,2.553,s4m8,fix,CCC,1,2.553,1
2811,2811,73,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.674,s4m8,fix,CCC,1,0.674,1
2812,2812,73,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6.152,s4m8,fix,CCC,1,6.152,1
2813,2813,73,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.983,s4m8,fix,CCC,1,3.983,1
2814,2814,73,s4m8_usuario8,C,['s4m8_usuario1'],C,3,2.303,s4m8,fix,CDC,1,2.303,0
2815,2815,73,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1.95,s4m8,fix,DCC,1,1.95,1
2816,2816,73,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1.7519999999999998,s4m8,fix,CCC,1,1.7519999999999998,1
2817,2817,73,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.196,s4m8,fix,CCC,1,1.196,1
2818,2818,73,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.5379999999999999,s4m8,fix,DDD,0,0.5379999999999999,0
2819,2819,73,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-1.838,s4m8,fix,DDD,0,1.838,0
2820,2820,73,s4m8_usuario12,C,['s4m8_usuario6'],C,3,6.8260000000000005,s4m8,fix,CCC,1,6.8260000000000005,1
2821,2821,73,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.621,s4m8,fix,CCC,1,0.621,1
2822,2822,74,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.314,s4m8,fix,CCC,1,1.314,1
2823,2823,74,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.755,s4m8,fix,CCC,1,0.755,1
2824,2824,74,s4m8_usuario14,C,['s4m8_usuario13'],C,3,3.457,s4m8,fix,CCC,1,3.457,1
2825,2825,74,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.5760000000000001,s4m8,fix,CCC,1,0.5760000000000001,1
2826,2826,74,s4m8_usuario9,C,['s4m8_usuario10'],C,3,7.6770000000000005,s4m8,fix,CCC,1,7.6770000000000005,1
2827,2827,74,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.0580000000000003,s4m8,fix,CCC,1,3.0580000000000003,1
2828,2828,74,s4m8_usuario8,C,['s4m8_usuario1'],C,3,1.248,s4m8,fix,CCC,1,1.248,1
2829,2829,74,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1.117,s4m8,fix,CCC,1,1.117,1
2830,2830,74,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1.719,s4m8,fix,CCC,1,1.719,1
2831,2831,74,s4m8_usuario4,C,['s4m8_usuario11'],C,3,2.778,s4m8,fix,CCC,1,2.778,1
2832,2832,74,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.56,s4m8,fix,DDD,0,0.56,0
2833,2833,74,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.687,s4m8,fix,DDD,0,0.687,0
2834,2834,74,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4.351,s4m8,fix,CCC,1,4.351,1
2835,2835,74,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.645,s4m8,fix,CCC,1,0.645,1
2836,2836,75,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.308,s4m8,fix,CCC,1,1.308,1
2837,2837,75,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.745,s4m8,fix,CCC,1,0.745,1
2838,2838,75,s4m8_usuario14,C,['s4m8_usuario13'],C,3,4.82,s4m8,fix,CCC,1,4.82,1
2839,2839,75,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.6729999999999999,s4m8,fix,CCC,1,0.6729999999999999,1
2840,2840,75,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6.607,s4m8,fix,CCC,1,6.607,1
2841,2841,75,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4.166,s4m8,fix,CCC,1,4.166,1
2842,2842,75,s4m8_usuario8,C,['s4m8_usuario1'],C,3,0.8390000000000001,s4m8,fix,CCC,1,0.8390000000000001,1
2843,2843,75,s4m8_usuario1,C,['s4m8_usuario8'],C,3,0.897,s4m8,fix,CCC,1,0.897,1
2844,2844,75,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1.5930000000000002,s4m8,fix,CCC,1,1.5930000000000002,1
2845,2845,75,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.3880000000000001,s4m8,fix,CCC,1,1.3880000000000001,1
2846,2846,75,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-0.726,s4m8,fix,DDD,0,0.726,0
2847,2847,75,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.624,s4m8,fix,DDD,0,0.624,0
2848,2848,75,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5.496,s4m8,fix,CCC,1,5.496,1
2849,2849,75,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.818,s4m8,fix,CCC,1,0.818,1
2850,2850,76,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.642,s4m8,fix,CCC,1,1.642,1
2851,2851,76,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.5489999999999999,s4m8,fix,CCC,1,0.5489999999999999,1
2852,2852,76,s4m8_usuario14,C,['s4m8_usuario13'],C,3,3.444,s4m8,fix,CCC,1,3.444,1
2853,2853,76,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.584,s4m8,fix,CCC,1,0.584,1
2854,2854,76,s4m8_usuario9,C,['s4m8_usuario10'],C,3,5.375,s4m8,fix,CCC,1,5.375,1
2855,2855,76,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3.947,s4m8,fix,CCC,1,3.947,1
2856,2856,76,s4m8_usuario8,C,['s4m8_usuario1'],C,3,0.759,s4m8,fix,CCC,1,0.759,1
2857,2857,76,s4m8_usuario1,C,['s4m8_usuario8'],C,3,0.649,s4m8,fix,CCC,1,0.649,1
2858,2858,76,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1.921,s4m8,fix,CCC,1,1.921,1
2859,2859,76,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1.071,s4m8,fix,CCC,1,1.071,1
2860,2860,76,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-1.3940000000000001,s4m8,fix,DDD,0,1.3940000000000001,0
2861,2861,76,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-0.64,s4m8,fix,DDD,0,0.64,0
2862,2862,76,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4.76,s4m8,fix,CCC,1,4.76,1
2863,2863,76,s4m8_usuario6,C,['s4m8_usuario12'],C,3,0.725,s4m8,fix,CCC,1,0.725,1
2864,2864,77,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.966,s4m8,fix,CCC,1,1.966,1
2865,2865,77,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.614,s4m8,fix,CCC,1,0.614,1
2866,2866,77,s4m8_usuario14,C,['s4m8_usuario13'],C,3,4.388,s4m8,fix,CCC,1,4.388,1
2867,2867,77,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.664,s4m8,fix,CCC,1,0.664,1
2868,2868,77,s4m8_usuario9,C,['s4m8_usuario10'],C,3,4.11,s4m8,fix,CCC,1,4.11,1
2869,2869,77,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4.07,s4m8,fix,CCC,1,4.07,1
2870,2870,77,s4m8_usuario8,C,['s4m8_usuario1'],C,3,1.219,s4m8,fix,CCC,1,1.219,1
2871,2871,77,s4m8_usuario1,C,['s4m8_usuario8'],C,3,0.777,s4m8,fix,CCC,1,0.777,1
2872,2872,77,s4m8_usuario11,C,['s4m8_usuario4'],C,3,1.896,s4m8,fix,CCC,1,1.896,1
2873,2873,77,s4m8_usuario4,C,['s4m8_usuario11'],C,3,2.197,s4m8,fix,CCC,1,2.197,1
2874,2874,77,s4m8_usuario5,D,['s4m8_usuario3'],D,1,-4.06,s4m8,fix,DDD,0,4.06,0
2875,2875,77,s4m8_usuario3,D,['s4m8_usuario5'],D,1,-1.86,s4m8,fix,DDD,0,1.86,0
2876,2876,77,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5.6579999999999995,s4m8,fix,CCC,1,5.6579999999999995,1
2877,2877,77,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1.329,s4m8,fix,CCC,1,1.329,1
2878,2878,78,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1.433,s4m8,fix,CCC,1,1.433,1
2879,2879,78,s4m8_usuario7,C,['s4m8_usuario2'],C,3,0.72,s4m8,fix,CCC,1,0.72,1
2880,2880,78,s4m8_usuario14,C,['s4m8_usuario13'],C,3,3.3139999999999996,s4m8,fix,CCC,1,3.3139999999999996,1
2881,2881,78,s4m8_usuario13,C,['s4m8_usuario14'],C,3,0.639,s4m8,fix,CCC,1,0.639,1
2882,2882,78,s4m8_usuario9,C,['s4m8_usuario10'],C,3,6.377999999999999,s4m8,fix,CCC,1,6.377999999999999,1
2883,2883,78,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5.207999999999999,s4m8,fix,CCC,1,5.207999999999999,1
2884,2884,78,s4m8_usuario8,C,['s4m8_usuario1'],C,3,0.669,s4m8,fix,CCC,1,0.669,1
